"date","currency","rate"
2011-09-14,"CHF",0.87647
2011-09-14,"CZK",17.878
2011-09-14,"DKK",5.425
2011-09-14,"GBP",0.63333
2011-09-14,"HKD",7.8039
2011-09-14,"HUF",208.49
2011-09-14,"JPY",76.83
2011-09-14,"KRW",1105.6
2011-09-14,"LTL",2.515
2011-09-14,"LVL",0.51679
2011-09-14,"NOK",5.6421
2011-09-14,"NZD",1.2147
2011-09-14,"PLN",3.1743
2011-09-14,"SEK",6.6807
2011-09-14,"SGD",1.243
2011-09-14,"ZAR",7.3479
2011-09-14,"EUR",0.72839
2011-09-14,"TRY",1.769
2011-09-14,"CNY",6.3965
2011-09-14,"HRK",5.46
2011-09-14,"IDR",8783.6
2011-09-14,"MYR",3.0735
2011-09-14,"PHP",43.228
2011-09-14,"RUB",30.315
2011-09-14,"THB",30.27
2011-09-14,"RON",3.124
2011-09-14,"BRL",1.713
2011-09-14,"MXN",12.868
2011-09-14,"INR",47.65
2011-09-14,"ILS",3.7104
2011-09-15,"USD",1
2011-09-15,"AUD",0.97253
2011-09-15,"BGN",1.4178
2011-09-15,"CAD",0.9884
2011-09-15,"CHF",0.87437
2011-09-15,"CZK",17.785
2011-09-15,"DKK",5.3988
2011-09-15,"GBP",0.6328
2011-09-15,"HKD",7.792
2011-09-15,"HUF",206.96
2011-09-15,"JPY",76.6
2011-09-15,"KRW",1113.7
2011-09-15,"LTL",2.5029
2011-09-15,"LVL",0.5141
2011-09-15,"NOK",5.6075
2011-09-15,"NZD",1.2162
2011-09-15,"PLN",3.1559
2011-09-15,"SEK",6.6647
2011-09-15,"SGD",1.244
2011-09-15,"ZAR",7.3838
2011-09-15,"EUR",0.7249
2011-09-15,"TRY",1.7789
2011-09-15,"CNY",6.389
2011-09-15,"HRK",5.4458
2011-09-15,"IDR",8786.5
2011-09-15,"MYR",3.085
2011-09-15,"PHP",43.261
2011-09-15,"RUB",30.486
2011-09-15,"THB",30.31
2011-09-15,"RON",3.1142
2011-09-15,"BRL",1.7166
2011-09-15,"MXN",12.872
2011-09-15,"INR",47.555
2011-09-15,"ILS",3.6825
2011-09-16,"USD",1
2011-09-16,"AUD",0.96701
2011-09-16,"BGN",1.4214
2011-09-16,"CAD",0.98561
2011-09-16,"CHF",0.87631
2011-09-16,"CZK",17.774
2011-09-16,"DKK",5.4127
2011-09-16,"GBP",0.6335
2011-09-16,"HKD",7.7907
2011-09-16,"HUF",208.76
2011-09-16,"JPY",76.744
2011-09-16,"KRW",1108.9
2011-09-16,"LTL",2.5093
2011-09-16,"LVL",0.51548
2011-09-16,"NOK",5.6235
2011-09-16,"NZD",1.2065
2011-09-16,"PLN",3.1573
2011-09-16,"SEK",6.6577
2011-09-16,"SGD",1.2406
2011-09-16,"ZAR",7.4215
2011-09-16,"EUR",0.72674
2011-09-16,"TRY",1.786
2011-09-16,"CNY",6.3834
2011-09-16,"HRK",5.4597
2011-09-16,"IDR",8776.9
2011-09-16,"MYR",3.085
2011-09-16,"PHP",43.273
2011-09-16,"RUB",30.606
2011-09-16,"THB",30.38
2011-09-16,"RON",3.1017
2011-09-16,"BRL",1.7224
2011-09-16,"MXN",12.993
2011-09-16,"INR",47.255
2011-09-16,"ILS",3.6525
2011-09-17,"USD",1
2011-09-17,"AUD",0.96701
2011-09-17,"BGN",1.4214
2011-09-17,"CAD",0.98561
2011-09-17,"CHF",0.87631
2011-09-17,"CZK",17.774
2011-09-17,"DKK",5.4127
2011-09-17,"GBP",0.6335
2011-09-17,"HKD",7.7907
2011-09-17,"HUF",208.76
2011-09-17,"JPY",76.744
2011-09-17,"KRW",1108.9
2011-09-17,"LTL",2.5093
2011-09-17,"LVL",0.51548
2011-09-17,"NOK",5.6235
2011-09-17,"NZD",1.2065
2011-09-17,"PLN",3.1573
2011-09-17,"SEK",6.6577
2011-09-17,"SGD",1.2406
2011-09-17,"ZAR",7.4215
2011-09-17,"EUR",0.72674
2011-09-17,"TRY",1.786
2011-09-17,"CNY",6.3834
2011-09-17,"HRK",5.4597
2011-09-17,"IDR",8776.9
2011-09-17,"MYR",3.085
2011-09-17,"PHP",43.273
2011-09-17,"RUB",30.606
2011-09-17,"THB",30.38
2011-09-17,"RON",3.1017
2011-09-17,"BRL",1.7224
2011-09-17,"MXN",12.993
2011-09-17,"INR",47.255
2011-09-17,"ILS",3.6525
2011-09-18,"USD",1
2011-09-18,"AUD",0.96701
2011-09-18,"BGN",1.4214
2011-09-18,"CAD",0.98561
2011-09-18,"CHF",0.87631
2011-09-18,"CZK",17.774
2011-09-18,"DKK",5.4127
2011-09-18,"GBP",0.6335
2011-09-18,"HKD",7.7907
2011-09-18,"HUF",208.76
2011-09-18,"JPY",76.744
2011-09-18,"KRW",1108.9
2011-09-18,"LTL",2.5093
2011-09-18,"LVL",0.51548
2011-09-18,"NOK",5.6235
2011-09-18,"NZD",1.2065
2011-09-18,"PLN",3.1573
2011-09-18,"SEK",6.6577
2011-09-18,"SGD",1.2406
2011-09-18,"ZAR",7.4215
2011-09-18,"EUR",0.72674
2011-09-18,"TRY",1.786
2011-09-18,"CNY",6.3834
2011-09-18,"HRK",5.4597
2011-09-18,"IDR",8776.9
2011-09-18,"MYR",3.085
2011-09-18,"PHP",43.273
2011-09-18,"RUB",30.606
2011-09-18,"THB",30.38
2011-09-18,"RON",3.1017
2011-09-18,"BRL",1.7224
2011-09-18,"MXN",12.993
2011-09-18,"INR",47.255
2011-09-18,"ILS",3.6525
2011-09-19,"USD",1
2011-09-19,"AUD",0.97691
2011-09-19,"BGN",1.4338
2011-09-19,"CAD",0.98402
2011-09-19,"CHF",0.88417
2011-09-19,"CZK",18.056
2011-09-19,"DKK",5.4595
2011-09-19,"GBP",0.63639
2011-09-19,"HKD",7.7949
2011-09-19,"HUF",212.89
2011-09-19,"JPY",76.695
2011-09-19,"KRW",1140.3
2011-09-19,"LTL",2.5312
2011-09-19,"LVL",0.51998
2011-09-19,"NOK",5.6748
2011-09-19,"NZD",1.2155
2011-09-19,"PLN",3.1995
2011-09-19,"SEK",6.7212
2011-09-19,"SGD",1.2598
2011-09-19,"ZAR",7.6197
2011-09-19,"EUR",0.73308
2011-09-19,"TRY",1.7988
2011-09-19,"CNY",6.387
2011-09-19,"HRK",5.5143
2011-09-19,"IDR",8959.8
2011-09-19,"MYR",3.1235
2011-09-19,"PHP",43.638
2011-09-19,"RUB",30.971
2011-09-19,"THB",30.507
2011-09-19,"RON",3.1431
2011-09-19,"BRL",1.7532
2011-09-19,"MXN",13.178
2011-09-19,"INR",47.812
2011-09-19,"ILS",3.6997
2011-09-20,"USD",1
2011-09-20,"AUD",0.97243
2011-09-20,"BGN",1.4265
2011-09-20,"CAD",0.99052
2011-09-20,"CHF",0.87994
2011-09-20,"CZK",17.982
2011-09-20,"DKK",5.4319
2011-09-20,"GBP",0.63625
2011-09-20,"HKD",7.7936
2011-09-20,"HUF",211.77
2011-09-20,"JPY",76.528
2011-09-20,"KRW",1143.4
2011-09-20,"LTL",2.5185
2011-09-20,"LVL",0.51729
2011-09-20,"NOK",5.6612
2011-09-20,"NZD",1.2131
2011-09-20,"PLN",3.1845
2011-09-20,"SEK",6.6519
2011-09-20,"SGD",1.258
2011-09-20,"ZAR",7.6477
2011-09-20,"EUR",0.72939
2011-09-20,"TRY",1.782
2011-09-20,"CNY",6.3843
2011-09-20,"HRK",5.4547
2011-09-20,"IDR",8902.3
2011-09-20,"MYR",3.1195
2011-09-20,"PHP",43.478
2011-09-20,"RUB",31.463
2011-09-20,"THB",30.42
2011-09-20,"RON",3.1255
2011-09-20,"BRL",1.7788
2011-09-20,"MXN",13.072
2011-09-20,"INR",48.055
2011-09-20,"ILS",3.6771
2011-09-21,"USD",1
2011-09-21,"AUD",0.97961
2011-09-21,"BGN",1.4343
2011-09-21,"CAD",0.99692
2011-09-21,"CHF",0.89528
2011-09-21,"CZK",18.282
2011-09-21,"DKK",5.4614
2011-09-21,"GBP",0.64029
2011-09-21,"HKD",7.7919
2011-09-21,"HUF",214.91
2011-09-21,"JPY",76.32
2011-09-21,"KRW",1163.8
2011-09-21,"LTL",2.5321
2011-09-21,"LVL",0.52017
2011-09-21,"NOK",5.6886
2011-09-21,"NZD",1.2205
2011-09-21,"PLN",3.2512
2011-09-21,"SEK",6.686
2011-09-21,"SGD",1.2773
2011-09-21,"ZAR",7.9598
2011-09-21,"EUR",0.73335
2011-09-21,"TRY",1.8128
2011-09-21,"CNY",6.3795
2011-09-21,"HRK",5.4917
2011-09-21,"IDR",9077.4
2011-09-21,"MYR",3.1415
2011-09-21,"PHP",43.565
2011-09-21,"RUB",31.56
2011-09-21,"THB",30.549
2011-09-21,"RON",3.1556
2011-09-21,"BRL",1.8115
2011-09-21,"MXN",13.435
2011-09-21,"INR",48.33
2011-09-21,"ILS",3.7035
2011-09-22,"USD",1
2011-09-22,"AUD",1.0181
2011-09-22,"BGN",1.4543
2011-09-22,"CAD",1.0332
2011-09-22,"CHF",0.91278
2011-09-22,"CZK",18.499
2011-09-22,"DKK",5.5367
2011-09-22,"GBP",0.64935
2011-09-22,"HKD",7.8004
2011-09-22,"HUF",217.92
2011-09-22,"JPY",76.286
2011-09-22,"KRW",1194
2011-09-22,"LTL",2.5675
2011-09-22,"LVL",0.52744
2011-09-22,"NOK",5.8202
2011-09-22,"NZD",1.2779
2011-09-22,"PLN",3.336
2011-09-22,"SEK",6.8978
2011-09-22,"SGD",1.3048
2011-09-22,"ZAR",8.2354
2011-09-22,"EUR",0.7436
2011-09-22,"TRY",1.8319
2011-09-22,"CNY",6.398
2011-09-22,"HRK",5.5655
2011-09-22,"IDR",9106.2
2011-09-22,"MYR",3.1785
2011-09-22,"PHP",43.812
2011-09-22,"RUB",32.128
2011-09-22,"THB",30.77
2011-09-22,"RON",3.2016
2011-09-22,"BRL",1.8506
2011-09-22,"MXN",13.886
2011-09-22,"INR",49.578
2011-09-22,"ILS",3.7139
2011-09-23,"USD",1
2011-09-23,"AUD",1.0304
2011-09-23,"BGN",1.4563
2011-09-23,"CAD",1.0317
2011-09-23,"CHF",0.90804
2011-09-23,"CZK",18.518
2011-09-23,"DKK",5.5414
2011-09-23,"GBP",0.64955
2011-09-23,"HKD",7.8004
2011-09-23,"HUF",217.24
2011-09-23,"JPY",76.188
2011-09-23,"KRW",1165.9
2011-09-23,"LTL",2.571
2011-09-23,"LVL",0.52815
2011-09-23,"NOK",5.8716
2011-09-23,"NZD",1.2914
2011-09-23,"PLN",3.3604
2011-09-23,"SEK",6.9343
2011-09-23,"SGD",1.3042
2011-09-23,"ZAR",8.4066
2011-09-23,"EUR",0.7446
2011-09-23,"TRY",1.8464
2011-09-23,"CNY",6.3889
2011-09-23,"HRK",5.5748
2011-09-23,"IDR",9072.2
2011-09-23,"MYR",3.2025
2011-09-23,"PHP",43.607
2011-09-23,"RUB",32.301
2011-09-23,"THB",30.92
2011-09-23,"RON",3.2103
2011-09-23,"BRL",1.9111
2011-09-23,"MXN",14.065
2011-09-23,"INR",49.433
2011-09-23,"ILS",3.7188
2011-09-24,"USD",1
2011-09-24,"AUD",1.0304
2011-09-24,"BGN",1.4563
2011-09-24,"CAD",1.0317
2011-09-24,"CHF",0.90804
2011-09-24,"CZK",18.518
2011-09-24,"DKK",5.5414
2011-09-24,"GBP",0.64955
2011-09-24,"HKD",7.8004
2011-09-24,"HUF",217.24
2011-09-24,"JPY",76.188
2011-09-24,"KRW",1165.9
2011-09-24,"LTL",2.571
2011-09-24,"LVL",0.52815
2011-09-24,"NOK",5.8716
2011-09-24,"NZD",1.2914
2011-09-24,"PLN",3.3604
2011-09-24,"SEK",6.9343
2011-09-24,"SGD",1.3042
2011-09-24,"ZAR",8.4066
2011-09-24,"EUR",0.7446
2011-09-24,"TRY",1.8464
2011-09-24,"CNY",6.3889
2011-09-24,"HRK",5.5748
2011-09-24,"IDR",9072.2
2011-09-24,"MYR",3.2025
2011-09-24,"PHP",43.607
2011-09-24,"RUB",32.301
2011-09-24,"THB",30.92
2011-09-24,"RON",3.2103
2011-09-24,"BRL",1.9111
2011-09-24,"MXN",14.065
2011-09-24,"INR",49.433
2011-09-24,"ILS",3.7188
2011-09-25,"USD",1
2011-09-25,"AUD",1.0304
2011-09-25,"BGN",1.4563
2011-09-25,"CAD",1.0317
2011-09-25,"CHF",0.90804
2011-09-25,"CZK",18.518
2011-09-25,"DKK",5.5414
2011-09-25,"GBP",0.64955
2011-09-25,"HKD",7.8004
2011-09-25,"HUF",217.24
2011-09-25,"JPY",76.188
2011-09-25,"KRW",1165.9
2011-09-25,"LTL",2.571
2011-09-25,"LVL",0.52815
2011-09-25,"NOK",5.8716
2011-09-25,"NZD",1.2914
2011-09-25,"PLN",3.3604
2011-09-25,"SEK",6.9343
2011-09-25,"SGD",1.3042
2011-09-25,"ZAR",8.4066
2011-09-25,"EUR",0.7446
2011-09-25,"TRY",1.8464
2011-09-25,"CNY",6.3889
2011-09-25,"HRK",5.5748
2011-09-25,"IDR",9072.2
2011-09-25,"MYR",3.2025
2011-09-25,"PHP",43.607
2011-09-25,"RUB",32.301
2011-09-25,"THB",30.92
2011-09-25,"RON",3.2103
2011-09-25,"BRL",1.9111
2011-09-25,"MXN",14.065
2011-09-25,"INR",49.433
2011-09-25,"ILS",3.7188
2011-09-26,"USD",1
2011-09-26,"AUD",1.0218
2011-09-26,"BGN",1.4487
2011-09-26,"CAD",1.0288
2011-09-26,"CHF",0.90415
2011-09-26,"CZK",18.278
2011-09-26,"DKK",5.5131
2011-09-26,"GBP",0.64415
2011-09-26,"HKD",7.7985
2011-09-26,"HUF",214.39
2011-09-26,"JPY",76.333
2011-09-26,"KRW",1180.1
2011-09-26,"LTL",2.5576
2011-09-26,"LVL",0.52563
2011-09-26,"NOK",5.797
2011-09-26,"NZD",1.2871
2011-09-26,"PLN",3.251
2011-09-26,"SEK",6.85
2011-09-26,"SGD",1.2996
2011-09-26,"ZAR",8.0074
2011-09-26,"EUR",0.74074
2011-09-26,"TRY",1.852
2011-09-26,"CNY",6.4013
2011-09-26,"HRK",5.5456
2011-09-26,"IDR",9088.1
2011-09-26,"MYR",3.1855
2011-09-26,"PHP",43.682
2011-09-26,"RUB",32.386
2011-09-26,"THB",31.12
2011-09-26,"RON",3.1824
2011-09-26,"BRL",1.8214
2011-09-26,"MXN",13.49
2011-09-26,"INR",49.447
2011-09-26,"ILS",3.7252
2011-09-27,"USD",1
2011-09-27,"AUD",1.0082
2011-09-27,"BGN",1.4403
2011-09-27,"CAD",1.0194
2011-09-27,"CHF",0.9008
2011-09-27,"CZK",18.026
2011-09-27,"DKK",5.48
2011-09-27,"GBP",0.64055
2011-09-27,"HKD",7.7929
2011-09-27,"HUF",210.88
2011-09-27,"JPY",76.464
2011-09-27,"KRW",1169.5
2011-09-27,"LTL",2.5427
2011-09-27,"LVL",0.52235
2011-09-27,"NOK",5.7368
2011-09-27,"NZD",1.2687
2011-09-27,"PLN",3.2197
2011-09-27,"SEK",6.7585
2011-09-27,"SGD",1.282
2011-09-27,"ZAR",7.8614
2011-09-27,"EUR",0.73643
2011-09-27,"TRY",1.8459
2011-09-27,"CNY",6.398
2011-09-27,"HRK",5.5181
2011-09-27,"IDR",8952.1
2011-09-27,"MYR",3.1505
2011-09-27,"PHP",43.353
2011-09-27,"RUB",31.91
2011-09-27,"THB",30.85
2011-09-27,"RON",3.1691
2011-09-27,"BRL",1.8052
2011-09-27,"MXN",13.349
2011-09-27,"INR",49.075
2011-09-27,"ILS",3.7137
2011-09-28,"USD",1
2011-09-28,"AUD",1.0106
2011-09-28,"BGN",1.4348
2011-09-28,"CAD",1.025
2011-09-28,"CHF",0.89539
2011-09-28,"CZK",17.991
2011-09-28,"DKK",5.4589
2011-09-28,"GBP",0.63953
2011-09-28,"HKD",7.7947
2011-09-28,"HUF",213.03
2011-09-28,"JPY",76.458
2011-09-28,"KRW",1166
2011-09-28,"LTL",2.533
2011-09-28,"LVL",0.52036
2011-09-28,"NOK",5.7333
2011-09-28,"NZD",1.2714
2011-09-28,"PLN",3.2509
2011-09-28,"SEK",6.7442
2011-09-28,"SGD",1.284
2011-09-28,"ZAR",7.885
2011-09-28,"EUR",0.73362
2011-09-28,"TRY",1.8471
2011-09-28,"CNY",6.3938
2011-09-28,"HRK",5.4967
2011-09-28,"IDR",8967.8
2011-09-28,"MYR",3.1545
2011-09-28,"PHP",43.412
2011-09-28,"RUB",31.876
2011-09-28,"THB",31
2011-09-28,"RON",3.1736
2011-09-28,"BRL",1.8072
2011-09-28,"MXN",13.397
2011-09-28,"INR",48.76
2011-09-28,"ILS",3.7184
2011-09-29,"USD",1
2011-09-29,"AUD",1.0183
2011-09-29,"BGN",1.4365
2011-09-29,"CAD",1.0319
2011-09-29,"CHF",0.89658
2011-09-29,"CZK",18.041
2011-09-29,"DKK",5.4662
2011-09-29,"GBP",0.63948
2011-09-29,"HKD",7.7936
2011-09-29,"HUF",214.36
2011-09-29,"JPY",76.724
2011-09-29,"KRW",1178.1
2011-09-29,"LTL",2.536
2011-09-29,"LVL",0.52097
2011-09-29,"NOK",5.7606
2011-09-29,"NZD",1.2836
2011-09-29,"PLN",3.2594
2011-09-29,"SEK",6.7658
2011-09-29,"SGD",1.2946
2011-09-29,"ZAR",7.884
2011-09-29,"EUR",0.73448
2011-09-29,"TRY",1.8545
2011-09-29,"CNY",6.3976
2011-09-29,"HRK",5.5035
2011-09-29,"IDR",8946
2011-09-29,"MYR",3.1794
2011-09-29,"PHP",43.675
2011-09-29,"RUB",31.982
2011-09-29,"THB",31.18
2011-09-29,"RON",3.1811
2011-09-29,"BRL",1.8358
2011-09-29,"MXN",13.489
2011-09-29,"INR",48.967
2011-09-29,"ILS",3.7176
2011-09-30,"USD",1
2011-09-30,"AUD",1.0275
2011-09-30,"BGN",1.4484
2011-09-30,"CAD",1.0446
2011-09-30,"CHF",0.90128
2011-09-30,"CZK",18.332
2011-09-30,"DKK",5.5111
2011-09-30,"GBP",0.64182
2011-09-30,"HKD",7.7916
2011-09-30,"HUF",216.66
2011-09-30,"JPY",76.864
2011-09-30,"KRW",1181.1
2011-09-30,"LTL",2.5571
2011-09-30,"LVL",0.52529
2011-09-30,"NOK",5.8417
2011-09-30,"NZD",1.3079
2011-09-30,"PLN",3.2622
2011-09-30,"SEK",6.8563
2011-09-30,"SGD",1.3026
2011-09-30,"ZAR",8.0782
2011-09-30,"EUR",0.74058
2011-09-30,"TRY",1.8588
2011-09-30,"CNY",6.3843
2011-09-30,"HRK",5.554
2011-09-30,"IDR",9075
2011-09-30,"MYR",3.1928
2011-09-30,"PHP",43.723
2011-09-30,"RUB",32.104
2011-09-30,"THB",31.14
2011-09-30,"RON",3.2271
2011-09-30,"BRL",1.8564
2011-09-30,"MXN",13.77
2011-09-30,"INR",48.966
2011-09-30,"ILS",3.746
2011-10-01,"USD",1
2011-10-01,"AUD",1.0275
2011-10-01,"BGN",1.4484
2011-10-01,"CAD",1.0446
2011-10-01,"CHF",0.90128
2011-10-01,"CZK",18.332
2011-10-01,"DKK",5.5111
2011-10-01,"GBP",0.64182
2011-10-01,"HKD",7.7916
2011-10-01,"HUF",216.66
2011-10-01,"JPY",76.864
2011-10-01,"KRW",1181.1
2011-10-01,"LTL",2.5571
2011-10-01,"LVL",0.52529
2011-10-01,"NOK",5.8417
2011-10-01,"NZD",1.3079
2011-10-01,"PLN",3.2622
2011-10-01,"SEK",6.8563
2011-10-01,"SGD",1.3026
2011-10-01,"ZAR",8.0782
2011-10-01,"EUR",0.74058
2011-10-01,"TRY",1.8588
2011-10-01,"CNY",6.3843
2011-10-01,"HRK",5.554
2011-10-01,"IDR",9075
2011-10-01,"MYR",3.1928
2011-10-01,"PHP",43.723
2011-10-01,"RUB",32.104
2011-10-01,"THB",31.14
2011-10-01,"RON",3.2271
2011-10-01,"BRL",1.8564
2011-10-01,"MXN",13.77
2011-10-01,"INR",48.966
2011-10-01,"ILS",3.746
2011-10-02,"USD",1
2011-10-02,"AUD",1.0275
2011-10-02,"BGN",1.4484
2011-10-02,"CAD",1.0446
2011-10-02,"CHF",0.90128
2011-10-02,"CZK",18.332
2011-10-02,"DKK",5.5111
2011-10-02,"GBP",0.64182
2011-10-02,"HKD",7.7916
2011-10-02,"HUF",216.66
2011-10-02,"JPY",76.864
2011-10-02,"KRW",1181.1
2011-10-02,"LTL",2.5571
2011-10-02,"LVL",0.52529
2011-10-02,"NOK",5.8417
2011-10-02,"NZD",1.3079
2011-10-02,"PLN",3.2622
2011-10-02,"SEK",6.8563
2011-10-02,"SGD",1.3026
2011-10-02,"ZAR",8.0782
2011-10-02,"EUR",0.74058
2011-10-02,"TRY",1.8588
2011-10-02,"CNY",6.3843
2011-10-02,"HRK",5.554
2011-10-02,"IDR",9075
2011-10-02,"MYR",3.1928
2011-10-02,"PHP",43.723
2011-10-02,"RUB",32.104
2011-10-02,"THB",31.14
2011-10-02,"RON",3.2271
2011-10-02,"BRL",1.8564
2011-10-02,"MXN",13.77
2011-10-02,"INR",48.966
2011-10-02,"ILS",3.746
2011-10-03,"USD",1
2011-10-03,"AUD",1.0383
2011-10-03,"BGN",1.4675
2011-10-03,"CAD",1.048
2011-10-03,"CHF",0.91093
2011-10-03,"CZK",18.667
2011-10-03,"DKK",5.5844
2011-10-03,"GBP",0.64501
2011-10-03,"HKD",7.7887
2011-10-03,"HUF",220.98
2011-10-03,"JPY",76.829
2011-10-03,"KRW",1181.4
2011-10-03,"LTL",2.5908
2011-10-03,"LVL",0.53215
2011-10-03,"NOK",5.8723
2011-10-03,"NZD",1.3143
2011-10-03,"PLN",3.2877
2011-10-03,"SEK",6.8727
2011-10-03,"SGD",1.3122
2011-10-03,"ZAR",8.1151
2011-10-03,"EUR",0.75036
2011-10-03,"TRY",1.8673
2011-10-03,"CNY",6.376
2011-10-03,"HRK",5.6305
2011-10-03,"IDR",8897
2011-10-03,"MYR",3.208
2011-10-03,"PHP",43.978
2011-10-03,"RUB",32.451
2011-10-03,"THB",31.21
2011-10-03,"RON",3.2266
2011-10-03,"BRL",1.8927
2011-10-03,"MXN",13.895
2011-10-03,"INR",49.16
2011-10-03,"ILS",3.7534
2011-10-04,"USD",1
2011-10-04,"AUD",1.0609
2011-10-04,"BGN",1.4838
2011-10-04,"CAD",1.0563
2011-10-04,"CHF",0.92322
2011-10-04,"CZK",18.897
2011-10-04,"DKK",5.6465
2011-10-04,"GBP",0.6498
2011-10-04,"HKD",7.7854
2011-10-04,"HUF",227.32
2011-10-04,"JPY",76.686
2011-10-04,"KRW",1196.9
2011-10-04,"LTL",2.6195
2011-10-04,"LVL",0.53805
2011-10-04,"NOK",5.9449
2011-10-04,"NZD",1.3332
2011-10-04,"PLN",3.3434
2011-10-04,"SEK",6.9515
2011-10-04,"SGD",1.3169
2011-10-04,"ZAR",8.3196
2011-10-04,"EUR",0.75867
2011-10-04,"TRY",1.9009
2011-10-04,"CNY",6.362
2011-10-04,"HRK",5.6953
2011-10-04,"IDR",8901.4
2011-10-04,"MYR",3.2013
2011-10-04,"PHP",44.051
2011-10-04,"RUB",32.877
2011-10-04,"THB",31.2
2011-10-04,"RON",3.2828
2011-10-04,"BRL",1.8985
2011-10-04,"MXN",14.024
2011-10-04,"INR",49.407
2011-10-04,"ILS",3.763
2011-10-05,"USD",1
2011-10-05,"AUD",1.0432
2011-10-05,"BGN",1.4664
2011-10-05,"CAD",1.0516
2011-10-05,"CHF",0.91962
2011-10-05,"CZK",18.603
2011-10-05,"DKK",5.581
2011-10-05,"GBP",0.64707
2011-10-05,"HKD",7.7829
2011-10-05,"HUF",224.07
2011-10-05,"JPY",76.666
2011-10-05,"KRW",1189.1
2011-10-05,"LTL",2.5889
2011-10-05,"LVL",0.53138
2011-10-05,"NOK",5.8563
2011-10-05,"NZD",1.3148
2011-10-05,"PLN",3.2956
2011-10-05,"SEK",6.8374
2011-10-05,"SGD",1.3038
2011-10-05,"ZAR",8.0985
2011-10-05,"EUR",0.74979
2011-10-05,"TRY",1.873
2011-10-05,"CNY",6.376
2011-10-05,"HRK",5.6317
2011-10-05,"IDR",8910.5
2011-10-05,"MYR",3.186
2011-10-05,"PHP",43.862
2011-10-05,"RUB",32.618
2011-10-05,"THB",31.18
2011-10-05,"RON",3.235
2011-10-05,"BRL",1.8572
2011-10-05,"MXN",13.734
2011-10-05,"INR",49.35
2011-10-05,"ILS",3.7355
2011-10-06,"USD",1
2011-10-06,"AUD",1.0344
2011-10-06,"BGN",1.474
2011-10-06,"CAD",1.0468
2011-10-06,"CHF",0.92818
2011-10-06,"CZK",18.724
2011-10-06,"DKK",5.6092
2011-10-06,"GBP",0.65325
2011-10-06,"HKD",7.7843
2011-10-06,"HUF",223.49
2011-10-06,"JPY",76.773
2011-10-06,"KRW",1186.4
2011-10-06,"LTL",2.6022
2011-10-06,"LVL",0.53433
2011-10-06,"NOK",5.8968
2011-10-06,"NZD",1.3048
2011-10-06,"PLN",3.2985
2011-10-06,"SEK",6.9071
2011-10-06,"SGD",1.3057
2011-10-06,"ZAR",8.0503
2011-10-06,"EUR",0.75364
2011-10-06,"TRY",1.853
2011-10-06,"CNY",6.3795
2011-10-06,"HRK",5.6487
2011-10-06,"IDR",8922.3
2011-10-06,"MYR",3.177
2011-10-06,"PHP",43.765
2011-10-06,"RUB",32.501
2011-10-06,"THB",31.109
2011-10-06,"RON",3.2507
2011-10-06,"BRL",1.8351
2011-10-06,"MXN",13.611
2011-10-06,"INR",49.35
2011-10-06,"ILS",3.7267
2011-10-07,"USD",1
2011-10-07,"AUD",1.0217
2011-10-07,"BGN",1.4559
2011-10-07,"CAD",1.0355
2011-10-07,"CHF",0.92043
2011-10-07,"CZK",18.449
2011-10-07,"DKK",5.5411
2011-10-07,"GBP",0.64374
2011-10-07,"HKD",7.784
2011-10-07,"HUF",220.81
2011-10-07,"JPY",76.686
2011-10-07,"KRW",1181.9
2011-10-07,"LTL",2.5702
2011-10-07,"LVL",0.52754
2011-10-07,"NOK",5.8062
2011-10-07,"NZD",1.294
2011-10-07,"PLN",3.2576
2011-10-07,"SEK",6.7984
2011-10-07,"SGD",1.2945
2011-10-07,"ZAR",7.9678
2011-10-07,"EUR",0.74438
2011-10-07,"TRY",1.8481
2011-10-07,"CNY",6.358
2011-10-07,"HRK",5.5779
2011-10-07,"IDR",8893.9
2011-10-07,"MYR",3.1599
2011-10-07,"PHP",43.515
2011-10-07,"RUB",32.247
2011-10-07,"THB",30.92
2011-10-07,"RON",3.2094
2011-10-07,"BRL",1.7825
2011-10-07,"MXN",13.439
2011-10-07,"INR",49.16
2011-10-07,"ILS",3.7095
2011-10-08,"USD",1
2011-10-08,"AUD",1.0217
2011-10-08,"BGN",1.4559
2011-10-08,"CAD",1.0355
2011-10-08,"CHF",0.92043
2011-10-08,"CZK",18.449
2011-10-08,"DKK",5.5411
2011-10-08,"GBP",0.64374
2011-10-08,"HKD",7.784
2011-10-08,"HUF",220.81
2011-10-08,"JPY",76.686
2011-10-08,"KRW",1181.9
2011-10-08,"LTL",2.5702
2011-10-08,"LVL",0.52754
2011-10-08,"NOK",5.8062
2011-10-08,"NZD",1.294
2011-10-08,"PLN",3.2576
2011-10-08,"SEK",6.7984
2011-10-08,"SGD",1.2945
2011-10-08,"ZAR",7.9678
2011-10-08,"EUR",0.74438
2011-10-08,"TRY",1.8481
2011-10-08,"CNY",6.358
2011-10-08,"HRK",5.5779
2011-10-08,"IDR",8893.9
2011-10-08,"MYR",3.1599
2011-10-08,"PHP",43.515
2011-10-08,"RUB",32.247
2011-10-08,"THB",30.92
2011-10-08,"RON",3.2094
2011-10-08,"BRL",1.7825
2011-10-08,"MXN",13.439
2011-10-08,"INR",49.16
2011-10-08,"ILS",3.7095
2011-10-09,"USD",1
2011-10-09,"AUD",1.0217
